DATE,STATION,DailyAltimeterSetting,DailyDewPointTemperature,DailyDryBulbTemperature,DailyPrecipitation,DailyPresentWeatherType,DailyPressureChange,DailyPressureTendency,DailyRelativeHumidity,DailySeaLevelPressure,DailySkyConditions,DailyStationPressure,DailyVisibility,DailyWetBulbTemperature,DailyWindDirection,DailyWindGustSpeed,DailyWindSpeed
2023-01-01,72790024141,30.094848484848484,26.0,28.545454545454547,0,-SN:03 BR:1 |SN |,-0.0212499999999999,4.25,87.75757575757575,30.141666666666666,OVC:08 10,28.75,10.0,27.51515151515152,320,25.5,5.0
2023-09-18,72790024141,29.874615384615385,31.0,67.42307692307692,0.00,HZ:7 |FU |HZ,-0.01125,4.125,34.07692307692308,29.85708333333333,CLR:00,28.536153846153848,10.0,51.96153846153846,240,25.11111111111111,13.0
2023-09-19,72790024141,29.934583333333336,31.0,61.333333333333336,0.00,HZ:7 ||HZ,0.00875,4.75,34.041666666666664,29.925,CLR:00,28.594583333333333,10.0,47.41666666666666,300,22.0,6.0
2023-09-20,72790024141,29.95192307692308,45.0,55.69230769230769,0.00,-RA:02 |RA |RA,-0.015,3.25,62.61538461538461,29.94833333333333,CLR:00,28.61192307692307,10.0,49.0,350,28.33333333333333,14.0
2023-09-21,72790024141,30.01666666666667,37.0,62.375,0.00,BR:1 ||,-0.00375,3.875,43.16666666666666,30.007500000000004,CLR:00,28.676666666666662,10.0,50.41666666666666,360,27.0,9.0
2023-09-22,72790024141,30.01757575757576,48.0,55.24242424242424,0.00,BR:1 ||,0.00625,4.125,75.33333333333333,30.00375,CLR:00,28.67757575757576,10.0,50.45454545454545,000,23.0,3.0
2023-09-23,72790024141,29.93166666666667,45.0,59.0,0.00,-RA:02 |RA |RA,0.0075,4.625,60.04166666666666,29.9275,CLR:00,28.591666666666665,10.0,51.16666666666666,000,23.0,8.0
2023-09-24,72790024141,29.949166666666667,42.0,57.958333333333336,0.00,-RA:02 |RA |RA,-0.005,3.5,61.91666666666666,29.94333333333334,CLR:00,28.609166666666663,10.0,50.79166666666666,000,23.0,6.0
2023-09-25,72790024141,29.857916666666664,52.0,60.16666666666666,0.00,-RA:02 BR:1 |RA |RA,0.0171428571428571,5.714285714285714,75.70833333333333,29.850833333333338,BKN:07 110,28.52125,10.0,55.5,020,23.0,8.0
2023-09-26,72790024141,29.962083333333336,41.0,57.875,0.00,-RA:02 |RA |RA,-0.0128571428571428,4.285714285714286,65.75,29.95625,CLR:00,28.62208333333333,10.0,51.29166666666666,220,28.0,3.0
2023-09-27,72790024141,29.928275862068965,42.0,53.6551724137931,0.00,-RA:02 |RA |RA,-0.00125,3.625,75.65517241379311,29.93875,CLR:00,28.58827586206896,10.0,49.41379310344828,000,26.33333333333333,0.0
2023-09-28,72790024141,29.959999999999997,39.0,53.0,0.00,-RA:02 |RA |RA,0.01125,4.625,63.64,29.9675,CLR:00,28.620000000000005,10.0,46.32,000,22.0,5.0
2023-09-29,72790024141,29.905,34.0,50.708333333333336,0.00,-RA:02 |RA |RA,0.0025,4.75,58.083333333333336,29.90958333333333,CLR:00,28.565,10.0,43.625,360,24.285714285714285,6.0
2023-09-30,72790024141,29.93583333333333,37.0,56.958333333333336,0.00,-RA:02 |RA |RA,-0.01375,3.0,46.25,29.935416666666665,CLR:00,28.59583333333333,10.0,46.583333333333336,010,24.285714285714285,16.0
2023-10-01,72790024141,30.004166666666663,37.0,57.04166666666666,0.00,-RA:02 |RA |RA,0.00375,4.75,48.833333333333336,30.00208333333333,CLR:00,28.66416666666667,10.0,47.125,000,22.75,0.0
2023-10-02,72790024141,29.910416666666663,41.0,55.5,0.00,-RA:02 |RA |RA,0.0085714285714285,4.428571428571429,67.125,29.910833333333333,CLR:00,28.57041666666667,10.0,49.333333333333336,020,23.0,8.0
2023-10-03,72790024141,29.985434782608685,51.0,56.82608695652174,0.00,BR:1 ||,-0.02,2.125,81.19565217391305,30.021249999999995,CLR:00,28.645434782608696,10.0,52.82608695652174,000,23.0,0.0
2023-10-04,72790024141,30.159166666666664,47.0,62.583333333333336,0.00,HZ:7 |FU |HZ,-0.02,3.125,57.083333333333336,30.152083333333334,CLR:00,28.81083333333333,10.0,53.333333333333336,310,23.0,7.0
2023-10-05,72790024141,30.313333333333333,45.0,64.25,0.00,HZ:7 |FU |HZ,-0.0128571428571428,3.142857142857143,55.125,30.305416666666662,CLR:00,28.96333333333333,10.0,54.458333333333336,000,23.0,0.0
2023-10-06,72790024141,30.2475,42.0,63.79166666666666,0.00,HZ:7 |FU |HZ,0.025,6.375,50.16666666666666,30.237916666666667,CLR:00,28.8975,10.0,53.0,340,23.0,6.0
2023-10-07,72790024141,30.035,46.0,63.875,0.00,HZ:7 |FU |HZ,0.02375,6.375,53.04166666666666,30.02458333333333,CLR:00,28.691666666666663,10.0,53.875,030,23.0,8.0
2023-10-08,72790024141,29.83791666666666,49.0,63.0,0.00,HZ:7 |FU |HZ,0.025,5.75,58.79166666666666,29.82625,CLR:00,28.502916666666664,10.0,54.333333333333336,000,23.0,6.0
2023-10-09,72790024141,29.63115384615385,47.0,60.84615384615385,0.00,HZ:7 |FU |HZ,0.0137499999999999,5.75,63.23076923076923,29.619166666666672,CLR:00,28.301153846153845,10.0,53.5,190,23.0,9.0
2023-10-10,72790024141,29.5304,43.0,52.68,0.00,-RA:02 |RA |RA,0.01125,4.875,74.0,29.52875,CLR:00,28.2068,10.0,48.28,180,23.0,3.0
2023-10-11,72790024141,29.638,43.0,46.88,0.00,FG:2 |FG |,-0.04625,2.375,86.18,29.704999999999995,VV:09 1,28.308399999999995,10.0,44.68,000,26.0,0.0
2023-10-12,72790024141,30.05875,41.0,51.833333333333336,0.00,-RA:02 |RA |RA,-0.0212499999999999,3.625,69.20833333333333,30.06583333333333,CLR:00,28.71833333333333,10.0,46.458333333333336,360,26.0,6.0
2023-10-13,72790024141,29.93958333333333,38.0,54.04166666666666,0.00,-RA:02 |RA |RA,0.02,5.625,59.16666666666666,29.943750000000005,CLR:00,28.59958333333333,10.0,46.625,320,26.0,6.0
2023-10-14,72790024141,30.03125,43.0,56.958333333333336,0.00,-RA:02 |RA |RA,-0.0275,1.875,60.16666666666666,30.02958333333333,OVC:08 80,28.68958333333333,10.0,49.75,000,26.0,5.0
2023-10-15,72790024141,30.14958333333333,43.0,57.583333333333336,0.00,-RA:02 |RA |RA,0.0071428571428571,4.428571428571429,63.875,30.149583333333336,CLR:00,28.802916666666665,10.0,50.91666666666666,340,26.0,6.0
2023-10-16,72790024141,29.94875,45.0,55.625,0.00,-RA:02 |RA |RA,0.01125,5.625,71.375,29.94666666666667,CLR:00,28.60875,10.0,50.66666666666666,000,26.0,5.0
2023-10-17,72790024141,30.1364,34.0,54.96,0.00,-RA:02 |RA |RA,-0.0224999999999999,2.875,50.12,30.13875,CLR:00,28.7884,10.0,45.96,000,26.0,6.0
2023-10-18,72790024141,30.10083333333333,38.0,52.5,0.00,-RA:02 |RA |RA,0.0125,4.125,60.208333333333336,30.10708333333333,CLR:00,28.75583333333334,10.0,45.375,360,26.0,5.0
2023-10-19,72790024141,30.00791666666667,37.0,54.375,0.00,-RA:02 |RA |RA,0.01125,4.875,62.375,30.01,CLR:00,28.667916666666667,10.0,47.41666666666666,350,26.0,5.0
2023-10-20,72790024141,29.94125,41.0,58.5,0.00,-RA:02 |RA |RA,0.00625,4.25,59.958333333333336,29.93875,CLR:00,28.601250000000004,10.0,50.29166666666666,020,26.0,5.0
2023-10-21,72790024141,29.837499999999995,42.0,60.375,0.00,-RA:02 |RA |RA,0.0125,6.0,49.5,29.82875,CLR:00,28.5025,10.0,50.25,340,26.0,3.0
2023-10-22,72790024141,29.785416666666663,40.0,60.29166666666666,0.00,-RA:02 |RA |RA,-0.00625,4.25,47.125,29.77791666666667,CLR:00,28.454583333333336,10.0,49.958333333333336,340,26.0,9.0
2023-10-23,72790024141,29.8456,37.0,50.0,0.00,-RA:02 |RA |RA,-0.00625,4.25,56.0,29.84875,CLR:00,28.5096,10.0,42.36,300,24.33333333333333,7.0
2023-10-24,72790024141,29.83807692307692,31.0,43.38461538461539,0.00,-RA:02 |RA |RA,0.02125,5.75,66.84615384615384,29.859583333333333,CLR:00,28.502692307692307,10.0,38.69230769230769,000,25.0,7.0
2023-10-25,72790024141,29.83840909090908,37.0,37.95454545454545,0.00,-RA:02 |RA |RA,-0.0337499999999999,2.75,88.36363636363636,29.906250000000004,OVC:08 14,28.50386363636364,10.0,36.65909090909091,020,25.0,9.0
2023-10-26,72790024141,30.192916666666665,31.0,37.875,0.00,-SN:03 |SN |,-0.02375,2.875,75.58333333333333,30.224166666666672,OVC:08 55,28.84375,10.0,34.875,000,22.714285714285715,0.0
2023-10-27,72790024141,30.357083333333332,18.0,37.0,0.00,HZ:7 |FU |HZ s,-0.0225,2.75,46.91666666666666,30.389166666666664,CLR:00,29.004583333333333,10.0,30.416666666666668,350,22.714285714285715,17.0
2023-10-28,72790024141,30.52875,19.0,33.333333333333336,0.00,HZ:7 |FU |HZ s,-0.015,2.625,54.833333333333336,30.566666666666663,CLR:00,29.16875,10.0,28.0,000,22.714285714285715,0.0
2023-10-29,72790024141,30.552916666666665,21.0,33.208333333333336,0.00,HZ:7 |FU |HZ s,0.00875,4.375,61.79166666666666,30.594583333333333,CLR:00,29.192916666666665,10.0,28.58333333333333,000,22.714285714285715,0.0
2023-10-30,72790024141,30.45875,25.0,35.416666666666664,0.00,HZ:7 |FU |HZ s,0.01375,4.25,64.5,30.495,CLR:00,29.10083333333333,10.0,31.041666666666668,350,22.714285714285715,7.0
2023-10-31,72790024141,30.29423076923077,29.0,39.38461538461539,0.00,HZ:7 |FU |HZ s,0.0212499999999999,6.5,61.96153846153846,30.32166666666667,CLR:00,28.944230769230767,10.0,34.26923076923077,330,22.714285714285715,7.0
2023-11-01,72790024141,30.151851851851845,39.0,38.48148148148148,0.00,-RA:02 BR:1 |RA |RA,0.01625,4.75,79.25925925925925,30.192083333333333,CLR:00,28.80481481481481,10.0,35.925925925925924,000,22.714285714285715,0.0
2023-11-02,72790024141,29.96833333333333,38.0,39.41666666666666,0.00,BR:1 ||,0.0049999999999999,4.125,93.16666666666669,29.987916666666667,OVC:08 6,28.62816666666667,3.0,38.73333333333333,000,22.714285714285715,0.0
2023-11-03,72790024141,30.118048780487804,40.0,43.58536585365854,0.00,BR:1 ||,-0.00375,4.125,87.17073170731707,30.14333333333333,CLR:00,28.771219512195124,10.0,41.95121951219512,340,22.714285714285715,7.0
2023-11-04,72790024141,29.846969696969698,45.0,46.96969696969697,0.00,BR:1 ||,0.03375,5.75,92.6969696969697,29.863333333333333,OVC:08 4,28.512424242424245,8.0,46.03030303030303,000,22.714285714285715,0.0
2023-11-05,72790024141,29.84583333333333,43.0,42.125,0.00,FG:2 |FG |,0.0024999999999999,4.125,94.8125,29.847916666666663,VV:09 1,28.509375,0.25,41.66666666666666,000,22.714285714285715,0.0
2023-11-06,72790024141,29.593392857142856,45.0,46.07142857142857,0.00,-RA:02 BR:1 |RA |RA,0.0175,5.25,94.28571428571428,29.620416666666667,BKN:07 10 OVC:08 47,28.26446428571429,10.0,45.392857142857146,000,22.714285714285715,0.0
2023-11-07,72790024141,29.9348,28.0,47.88,0.00,BR:1 ||,-0.06375,2.125,63.92,29.934166666666663,CLR:00,28.5956,10.0,42.24,210,22.714285714285715,15.0
2023-11-08,72790024141,30.34875,32.0,40.54166666666666,0.00,BR:1 ||,-0.01875,2.625,71.83333333333333,30.37291666666667,CLR:00,28.9975,10.0,36.625,000,17.0,0.0
2023-11-09,72790024141,30.195161290322577,35.0,39.38709677419355,0.00,BR:1 ||,0.03625,6.625,81.09677419354838,30.234583333333337,CLR:00,28.84903225806452,10.0,37.0,030,17.0,8.0
2023-11-10,72790024141,30.07890909090909,36.0,33.018181818181816,0.00,BR:1 ||,0.0062499999999999,4.625,94.92727272727272,30.11208333333333,VV:09 2,28.73581818181819,0.25,32.654545454545456,000,27.6,0.0
2023-11-11,72790024141,29.907200000000003,33.0,44.4,0.00,BR:1 ||,-0.00375,3.875,70.28,29.92375,CLR:00,28.5696,10.0,39.84,190,27.6,10.0
2023-11-12,72790024141,29.96875,35.0,41.79166666666666,0.00,BR:1 ||,0.03,5.75,78.0,29.98875,CLR:00,28.627916666666664,10.0,38.79166666666666,350,32.4,8.0
2023-11-13,72790024141,29.945909090909083,31.0,37.79545454545455,0.00,BR:1 ||,-0.03375,2.0,84.20454545454545,29.9925,CLR:00,28.60659090909091,10.0,35.68181818181818,000,32.4,0.0
2023-11-14,72790024141,30.045416666666664,29.0,34.25,0.00,BR:1 ||,0.01125,5.0,77.125,30.0775,CLR:00,28.70208333333333,10.0,31.375,000,32.4,7.0
2023-11-15,72790024141,29.938181818181818,30.0,35.36363636363637,0.00,BR:1 ||,1.734723475976807e-18,5.25,83.81818181818181,29.964166666666667,CLR:00,28.598484848484844,10.0,33.51515151515152,350,32.4,6.0
2023-11-16,72790024141,30.156875,26.0,32.0625,0.00,BR:1 ||,-0.02625,2.875,79.53125,30.175416666666667,CLR:00,28.80875,10.0,29.8125,350,32.4,3.0
2023-11-17,72790024141,30.1862,28.0,31.22,0.00,BR:1 ||,0.0125,4.75,91.32,30.20833333333333,OVC:08 2,28.837200000000003,10.0,30.3,010,32.4,7.0
2023-11-18,72790024141,29.868157894736843,30.0,34.68421052631579,0.00,-RA:02 |RA |RA,0.035,7.0,84.52631578947368,29.92416666666666,CLR:00,28.53210526315789,10.0,32.973684210526315,000,32.4,6.0
2023-11-19,72790024141,30.05666666666667,34.0,40.06666666666667,0.00,BR:1 ||,-0.0775,2.25,75.33333333333333,30.13083333333334,CLR:00,28.71333333333333,10.0,36.6,210,32.4,10.0
2023-11-20,72790024141,30.57333333333333,30.0,34.291666666666664,0.00,BR:1 ||,-0.02625,3.25,79.375,30.61125,CLR:00,29.21333333333333,10.0,32.0,360,32.4,9.0
2023-11-21,72790024141,30.381250000000005,32.0,36.625,0.00,BR:1 ||,0.0412499999999999,7.25,79.70833333333333,30.414166666666663,CLR:00,29.026666666666667,10.0,34.208333333333336,000,32.4,6.0
2023-11-22,72790024141,30.27958333333333,31.0,39.79166666666666,0.00,BR:1 ||,-0.0012499999999999,4.5,76.16666666666667,30.30708333333334,CLR:00,28.92958333333333,10.0,36.583333333333336,340,32.4,5.0
2023-11-23,72790024141,30.313333333333333,23.0,41.66666666666666,0.00,BR:1 ||,-0.0025,3.375,49.125,30.34,CLR:00,28.96333333333334,10.0,34.708333333333336,360,32.4,20.0
2023-11-24,72790024141,30.33458333333333,22.0,37.66666666666666,0.00,BR:1 ||,-0.00125,4.0,53.083333333333336,30.36375,CLR:00,28.984583333333333,10.0,31.625,340,21.33333333333333,15.0
2023-11-25,72790024141,30.402500000000003,19.0,26.83333333333333,0.00,BR:1 ||,-0.0075,2.125,80.75,30.4475,CLR:00,29.04583333333333,10.0,25.0,000,21.33333333333333,3.0
2023-11-26,72790024141,30.406774193548383,21.0,27.12903225806452,0.00,BR:1 ||,0.005,3.75,83.93548387096774,30.45291666666667,CLR:00,29.04903225806451,10.0,25.70967741935484,000,21.33333333333333,0.0
2023-11-27,72790024141,30.362916666666667,28.0,32.583333333333336,0.00,BR:1 ||,0.00375,4.625,77.54166666666667,30.40416666666667,CLR:00,29.0125,10.0,30.08333333333333,000,21.33333333333333,0.0
2023-11-28,72790024141,30.280333333333346,25.0,24.566666666666663,0.00,BR:1 ||,0.01625,6.875,89.9,30.34375,OVC:08 3,28.930333333333337,10.0,23.53333333333333,000,21.33333333333333,3.0
2023-11-29,72790024141,30.17042857142857,23.0,26.571428571428573,0.00,BR:1 ||,0.01375,6.25,89.92857142857143,30.202916666666667,OVC:08 2,28.82171428571429,10.0,25.7,000,21.33333333333333,0.0
2023-11-30,72790024141,29.954,25.0,29.03333333333333,T,-SN:03 BR:1 |SN |,0.02125,6.875,87.0,30.00333333333333,OVC:08 10,28.614,10.0,27.916666666666668,000,21.33333333333333,0.0
2023-12-01,72790024141,29.78376623376624,25.0,23.98701298701299,0.00,BR:1 ||,-0.0025,5.25,90.8961038961039,29.822916666666668,VV:09 2,28.451948051948044,0.25,23.16883116883117,000,21.33333333333333,0.0
2023-12-02,72790024141,29.66527777777777,30.0,32.80555555555556,0.00,BR:1 ||,-0.01125,4.125,83.83333333333333,29.728333333333328,CLR:00,28.33611111111111,10.0,30.944444444444443,360,21.33333333333333,6.0
2023-12-03,72790024141,29.880357142857147,34.0,33.910714285714285,0.00,FG:2 |FG |,-0.0162499999999999,4.25,94.21428571428572,29.92083333333333,VV:09 2,28.543035714285715,0.25,33.42857142857143,010,22.0,9.0
2023-12-04,72790024141,30.079999999999995,30.0,34.15094339622642,0.00,BR:1 ||,-0.005,4.125,94.37735849056604,30.11708333333333,VV:09 1,28.73735849056604,10.0,33.698113207547166,000,22.0,0.0
2023-12-05,72790024141,29.9759090909091,36.0,39.06818181818182,0.01,BR:1 ||,0.0075,6.5,95.1818181818182,29.99291666666667,OVC:08 4,28.635909090909085,7.0,38.75,000,22.0,0.0
2023-12-06,72790024141,29.73285714285713,42.0,43.01587301587302,T,-RA:02 BR:1 |RA |RA,0.0237499999999999,6.375,95.74603174603176,29.73666666666666,OVC:08 2,28.40126984126984,10.0,42.68253968253968,000,22.0,0.0
2023-12-07,72790024141,29.771666666666665,38.0,41.79166666666666,0.00,-RA:02 |RA |RA,-0.03375,3.0,77.95833333333333,29.79208333333333,CLR:00,28.44,10.0,38.958333333333336,220,22.0,9.0
2023-12-08,72790024141,30.22041666666667,23.0,37.25,0.00,-SN:03 BR:1 |SN |,-0.0625,1.75,61.25,30.249166666666667,CLR:00,28.87208333333333,10.0,32.208333333333336,000,22.0,5.0
2023-12-09,72790024141,30.280999999999995,31.0,31.425,0.00,-SN:03 BR:1 |SN |,0.02875,5.375,90.775,30.37125,CLR:00,28.92825,10.0,30.65,010,22.0,6.0
2023-12-10,72790024141,30.142068965517243,31.0,35.206896551724135,0.00,-RA:02 |RA |RA,0.00375,4.125,89.34482758620689,30.17666666666666,OVC:08 10,28.79241379310344,10.0,33.96551724137931,000,22.0,0.0
2023-12-11,72790024141,30.22363636363636,33.0,39.15151515151515,0.00,-RA:02 |RA |RA,-0.01625,2.375,79.39393939393939,30.257500000000004,OVC:08 20,28.873636363636365,10.0,36.45454545454545,350,22.0,8.0
2023-12-12,72790024141,30.3554761904762,30.0,38.23809523809524,0.00,-RA:02 |RA |RA,-0.01375,3.125,78.85714285714286,30.384583333333328,OVC:08 30,29.004285714285714,10.0,35.714285714285715,350,22.0,7.0
2023-12-13,72790024141,30.300540540540545,33.0,37.51351351351352,0.00,-RA:02 |RA |RA,0.02,5.75,84.27027027027027,30.32208333333333,OVC:08 25,28.94944444444444,10.0,35.583333333333336,010,22.0,6.0
2023-12-14,72790024141,30.256000000000004,32.0,37.36666666666667,0.00,FZ:8 FG:2 |FG |,-0.01375,4.25,78.63333333333334,30.29625,OVC:08 23,28.905666666666665,10.0,34.93333333333333,010,22.0,6.0
2023-12-15,72790024141,30.3721875,32.0,37.5,0.00,FZ:8 FG:2 |FG |,0.0049999999999999,5.375,78.71875,30.40375,CLR:00,29.0178125,10.0,34.90625,360,22.0,9.0
2023-12-16,72790024141,30.26977777777777,32.0,32.28888888888889,0.00,BR:1 ||,-0.0012499999999999,5.0,95.37777777777778,30.31125,VV:09 2,28.9193023255814,0.25,32.13953488372093,000,22.0,5.0
2023-12-17,72790024141,30.28692307692308,30.0,35.38461538461539,0.00,BR:1 ||,0.01875,5.0,82.38461538461539,30.324583333333337,OVC:08 13,28.936923076923076,10.0,33.26923076923077,000,22.0,0.0
2023-12-18,72790024141,29.914,30.0,33.111111111111114,0.00,BR:1 ||,0.04625,7.25,89.42222222222222,29.93458333333332,OVC:08 10,28.576136363636373,10.0,31.931818181818183,000,22.0,0.0
2023-12-19,72790024141,29.73953488372092,37.0,38.95348837209303,0.00,-RA:02 |RA |RA,-0.01,4.125,90.86046511627907,29.771666666666665,OVC:08 14,28.40860465116279,10.0,37.906976744186046,360,22.0,10.0
2023-12-20,72790024141,29.99090909090909,36.0,38.87878787878788,0.00,BR:1 ||,-0.02625,3.125,90.51515151515152,30.00333333333333,OVC:08 10,28.65090909090909,10.0,37.87878787878788,000,22.0,5.0
2023-12-21,72790024141,30.10238095238095,36.0,37.785714285714285,0.00,BR:1 ||,-0.00125,4.75,93.0,30.124583333333337,OVC:08 10,28.756904761904767,10.0,37.142857142857146,000,22.0,0.0
2023-12-22,72790024141,29.93975,34.0,36.275,0.00,BR:1 ||,0.0012499999999999,5.875,89.9,29.97375000000001,OVC:08 4,28.59975,10.0,35.2,170,22.0,5.0
2023-12-23,72790024141,30.26083333333333,25.0,35.208333333333336,0.00,-RA:02 |RA |RA,-0.03875,1.375,65.20833333333333,30.29458333333333,CLR:00,28.911666666666672,10.0,30.95833333333333,000,21.0,0.0
2023-12-24,72790024141,30.308181818181826,26.0,29.696969696969692,0.00,-RA:02 |RA |RA,0.00125,2.875,84.06060606060606,30.350416666666664,CLR:00,28.958181818181817,10.0,28.060606060606062,360,28.0,6.0
2023-12-25,72790024141,30.27727272727273,27.0,33.45454545454545,0.00,-RA:02 |RA |RA,0.01375,5.125,78.60606060606061,30.324166666666667,OVC:08 30,28.92727272727273,10.0,31.09090909090909,360,28.0,8.0
2023-12-26,72790024141,30.227666666666668,31.0,35.1,0.00,-RA:02 |RA |RA,4.336808689942019e-19,5.375,87.43333333333334,30.264166666666668,OVC:08 13,28.877666666666663,10.0,33.7,010,28.0,6.0
2023-12-27,72790024141,30.068461538461538,33.0,39.15384615384615,0.00,-RA:02 |RA |RA,0.0175,5.375,83.0,30.089166666666667,CLR:00,28.72653846153846,10.0,37.11538461538461,010,28.0,8.0
2023-12-28,72790024141,30.215416666666663,34.0,36.208333333333336,0.00,BR:1 ||,-0.01625,4.125,85.875,30.247083333333336,CLR:00,28.865416666666665,10.0,34.416666666666664,340,28.0,9.0
2023-12-29,72790024141,30.05625,35.0,42.375,0.00,BR:1 ||,0.035,7.25,76.08333333333333,30.079166666666666,CLR:00,28.71291666666667,10.0,39.125,360,28.0,8.0
2023-12-30,72790024141,30.007142857142863,35.0,36.892857142857146,0.00,BR:1 ||,-0.015,2.625,89.28571428571429,30.028333333333336,CLR:00,28.66714285714286,10.0,35.642857142857146,000,28.0,5.0
2023-12-31,72790024141,30.15046511627907,36.0,37.55813953488372,0.00,BR:1 ||,-0.01875,1.375,91.02325581395348,30.184166666666663,VV:09 2,28.78606060606061,10.0,36.93939393939394,000,28.0,0.0
2024-01-01,72790024141,30.274615384615384,33.0,38.03846153846154,0.00,BR:1 ||,-0.005,4.25,84.65384615384616,30.30333333333333,OVC:08 20,28.924615384615382,10.0,36.15384615384615,000,28.0,0.0
2024-01-02,72790024141,30.1208,33.0,36.48,0.00,BR:1 ||,0.02625,6.75,90.48,30.13625,OVC:08 4,28.774285714285718,10.0,35.3469387755102,000,28.0,6.0
2024-01-03,72790024141,30.0292,36.0,37.5,0.00,-RA:02 |RA |RA,-0.005,3.5,90.34,30.062083333333334,OVC:08 15,28.689,10.0,36.4,000,28.0,5.0
2024-01-04,72790024141,30.0991489361702,35.0,37.08510638297872,0.00,BR:1 ||,0.00375,3.625,92.1063829787234,30.132500000000004,OVC:08 3,28.75553191489362,10.0,36.297872340425535,000,28.0,0.0
2024-01-05,72790024141,30.15195652173913,30.0,31.73913043478261,0.00,FZ:8 FG:2 |FG |,0.02,4.875,90.80434782608695,30.1475,VV:09 2,28.803695652173907,10.0,30.93478260869565,350,28.0,3.0
2024-01-06,72790024141,29.644166666666667,20.0,38.29166666666666,0.00,-SN:03 BR:1 |SN |,0.02375,5.125,62.708333333333336,29.66875,CLR:00,28.315416666666668,10.0,33.5,300,28.0,8.0
2024-01-07,72790024141,29.945000000000004,21.0,34.25,0.00,-SN:03 BR:1 |SN |,-0.0425,1.875,55.91666666666666,29.976250000000004,CLR:00,28.606666666666666,10.0,29.041666666666668,330,36.2,7.0
2024-01-08,72790024141,30.026415094339622,27.0,28.50943396226415,0.00,-SN:03 BR:1 |SN |,0.035,4.375,86.20754716981132,30.07125,OVC:08 11,28.68358490566038,10.0,27.245283018867923,360,36.2,6.0
2024-01-09,72790024141,29.50875,28.0,33.28125,0.00,FZ:8 FG:2 |FG |,0.0325,3.0,82.65625,29.52375,CLR:00,28.1871875,10.0,31.3125,220,36.2,15.0
2024-01-10,72790024141,29.58125,22.0,30.58333333333333,0.00,-SN:03 |SN |,-0.025,2.875,67.08333333333333,29.61458333333333,CLR:00,28.255,10.0,27.0,010,30.90909090909091,5.0
2024-01-11,72790024141,29.734473684210524,15.0,18.42105263157895,T,-SN:03 |SN |,-0.015,4.625,65.63157894736842,29.765833333333333,CLR:00,28.40263157894736,10.0,15.894736842105264,360,30.90909090909091,21.0
2024-01-12,72790024141,30.242916666666662,-16.0,1.5833333333333333,0.00,-SN:03 |SN |,-0.07125,1.875,46.333333333333336,30.33083333333333,CLR:00,28.89333333333333,10.0,-0.25,360,33.0,11.0
2024-01-13,72790024141,30.267083333333336,-12.0,0.0,0.00,-SN:03 |SN |,0.03875,6.0,55.583333333333336,30.36958333333333,CLR:00,28.91541666666667,10.0,-1.5416666666666667,350,21.0,11.0
2024-01-14,72790024141,30.336666666666662,-6.0,6.458333333333333,0.00,-SN:03 |SN |,-0.04625,2.25,54.333333333333336,30.425416666666667,CLR:00,28.98416666666667,10.0,4.208333333333333,330,21.0,5.0
2024-01-15,72790024141,30.602500000000003,0.0,8.666666666666666,0.00,-SN:03 |SN |,-0.005,4.375,62.208333333333336,30.69083333333333,CLR:00,29.24,10.0,6.625,360,21.0,3.0
2024-01-16,72790024141,30.14999999999999,-2.0,13.620689655172416,0.00,-SN:03 |SN |,0.07,6.5,66.06896551724138,30.273333333333337,CLR:00,28.80275862068966,10.0,11.344827586206897,350,21.0,5.0
2024-01-17,72790024141,29.72875,11.0,14.8125,T,-SN:03 BR:1 |SN |,-0.01,5.625,83.4375,29.827916666666667,OVC:08 60,28.396666666666665,10.0,13.583333333333334,000,21.0,0.0
2024-01-18,72790024141,30.347027027027018,17.0,21.0,0.00,-SN:03 |SN |,-0.0414285714285714,2.7142857142857144,75.29729729729729,30.398333333333337,OVC:08 50,28.995405405405403,10.0,18.91891891891892,350,21.0,10.0
2024-01-19,72790024141,30.20514285714286,21.0,25.714285714285715,0.00,-SN:03 BR:1 |SN |,0.0412499999999999,7.0,81.45714285714286,30.23625,OVC:08 16,28.85771428571428,10.0,24.0,350,21.0,7.0
2024-01-20,72790024141,29.776666666666667,24.0,30.78787878787879,0.00,-RA:02 |RA |RA,0.03875,7.75,83.93939393939394,29.824583333333337,OVC:08 12,28.443636363636365,10.0,29.151515151515152,000,21.0,3.0
2024-01-21,72790024141,29.662199999999995,30.0,32.2,T,-FZ:8 RA:02 BR:1 |FZRA |,0.005,5.5,92.36,29.69375,OVC:08 3,28.3322,6.0,31.38,000,21.0,0.0
2024-01-22,72790024141,29.663541666666664,34.0,34.520833333333336,0.01,FG:2 |FG |,-0.0175,3.5,95.6875,29.68625,VV:09 2,28.334166666666665,0.25,34.229166666666664,000,21.0,0.0
2024-01-23,72790024141,29.90051948051947,32.0,33.688311688311686,T,BR:1 ||,-0.02125,0.375,95.68831168831169,29.94541666666667,OVC:08 5,28.562337662337665,0.25,33.41558441558441,000,21.0,0.0
2024-01-24,72790024141,29.88525423728814,35.0,34.813559322033896,0.00,BR:1 ||,0.0074999999999999,5.0,96.08474576271186,29.914583333333336,VV:09 2,28.546949152542368,0.5,34.54237288135593,000,21.0,3.0
