DATE,STATION,DailyAltimeterSetting,DailyDewPointTemperature,DailyDryBulbTemperature,DailyPrecipitation,DailyPresentWeatherType,DailyPressureChange,DailyPressureTendency,DailyRelativeHumidity,DailySeaLevelPressure,DailySkyConditions,DailyStationPressure,DailyVisibility,DailyWetBulbTemperature,DailyWindDirection,DailyWindGustSpeed,DailyWindSpeed
2023-01-01,72793724222,30.08794117647059,39.0,42.0,0,-RA:02 |RA |RA,0.00125,4.5,85.38235294117646,30.089583333333337,CLR:00,29.437647058823533,10.0,40.11764705882353,0,17.0,2.588235294117647
2023-08-28,72793724222,30.10645161290323,57.0,62.96774193548387,0.00,HZ:7 |FU |HZ,-0.0024999999999999,4.125,79.74193548387096,30.100000000000005,OVC:08 9,29.45645161290324,10.0,59.29032258064516,240,18.5,4.258064516129032
2023-08-29,72793724222,30.118448275862065,57.0,60.5,0.00,BR:1 ||,-0.005,3.875,86.60344827586206,30.11375,BKN:07 9 BKN:07 43 OVC:08 75,29.468448275862063,10.0,58.172413793103445,000,18.5,4.172413793103448
2023-08-30,72793724222,30.11263157894736,57.0,62.68421052631579,0.00,BR:1 ||,0.01375,5.625,79.84210526315789,30.09333333333333,BKN:07 6 OVC:08 13,29.46052631578947,10.0,58.81578947368421,000,18.5,2.9473684210526314
2023-08-31,72793724222,29.900606060606066,57.0,61.75757575757576,0.00,BR:1 ||,0.01875,5.625,82.0,29.88625,CLR:00,29.25060606060606,10.0,58.39393939393939,000,18.5,4.363636363636363
2023-09-01,72793724222,29.90222222222222,55.0,63.0,0.00,BR:1 ||,-0.00625,3.625,75.61111111111111,29.89458333333333,CLR:00,29.25222222222222,10.0,58.083333333333336,350,16.0,6.194444444444445
2023-09-02,72793724222,29.937600000000003,55.0,70.8,0.00,-RA:02 BR:1 |RA |RA,-0.0028571428571428,4.0,58.64,29.926666666666662,CLR:00,29.287599999999998,10.0,61.36,000,23.6,2.64
2023-09-03,72793724222,29.955681818181816,55.0,62.34090909090909,0.00,-RA:02 BR:1 |RA |RA,-0.0057142857142857,3.7142857142857135,79.25,29.94416666666667,OVC:08 15,29.30568181818181,10.0,58.5,170,23.6,9.477272727272728
2023-09-04,72793724222,30.04348837209302,52.0,58.02325581395349,0.00,BR:1 ||,-0.011,2.8,81.20930232558139,30.04384615384615,OVC:08 5,29.39309523809525,10.0,54.57142857142857,150,20.5,5.790697674418604
2023-09-05,72793724222,30.03296296296296,49.0,59.11111111111112,0.00,BR:1 ||,0.0075,5.125,70.5925925925926,30.02541666666667,CLR:00,29.382962962962964,10.0,53.66666666666666,270,20.5,4.407407407407407
2023-09-06,72793724222,29.99083333333333,50.0,60.91666666666666,0.00,BR:1 ||,-0.0012499999999999,3.875,67.04166666666667,29.98625,CLR:00,29.340833333333336,10.0,54.54166666666666,000,20.5,5.083333333333333
2023-09-07,72793724222,30.04567567567567,53.0,58.67567567567568,0.00,BR:1 ||,-0.00875,3.125,81.16216216216216,30.04541666666667,CLR:00,29.39567567567568,10.0,55.18918918918919,000,20.5,3.5135135135135136
2023-09-08,72793724222,30.13878787878788,50.0,58.66666666666666,0.00,BR:1 ||,-0.00875,3.75,75.6969696969697,30.13375,CLR:00,29.48575757575757,10.0,54.06060606060606,340,20.5,4.03030303030303
2023-09-09,72793724222,30.11458333333333,53.0,64.08333333333333,0.00,-RA:02 |RA |RA,0.0087499999999999,5.0,64.70833333333333,30.10708333333333,CLR:00,29.46375,10.0,56.75,360,20.5,4.333333333333333
2023-09-10,72793724222,30.06125,52.0,67.08333333333333,0.00,-RA:02 |RA |RA,-4.336808689942019e-19,4.125,56.5,30.05125,CLR:00,29.41125,10.0,57.66666666666666,000,20.5,4.25
2023-09-11,72793724222,30.07655172413793,55.0,62.93103448275862,0.00,-RA:02 |RA |RA,-0.00125,3.375,68.96551724137932,30.06874999999999,CLR:00,29.426551724137923,10.0,57.06896551724138,000,20.5,3.931034482758621
2023-09-12,72793724222,30.087,54.0,60.6,0.00,-RA:02 |RA |RA,-0.01,2.875,70.23333333333333,30.085833333333337,CLR:00,29.43666666666667,10.0,55.23333333333333,000,20.5,4.433333333333334
2023-09-13,72793724222,30.176071428571426,53.0,63.035714285714285,0.00,BC:3 FG:2 |FG |,-0.00375,4.5,71.32142857142857,30.170416666666664,CLR:00,29.522142857142853,10.0,57.32142857142857,000,20.5,3.571428571428572
2023-09-14,72793724222,30.123111111111104,53.0,59.53333333333333,0.00,BC:3 FG:2 |FG |,0.015,6.0,81.5111111111111,30.092083333333324,CLR:00,29.469111111111108,10.0,55.84444444444444,360,20.5,5.066666666666666
2023-09-15,72793724222,29.99458333333333,50.0,64.875,0.00,-RA:02 |RA |RA,0.0075,4.25,65.16666666666667,29.986666666666668,CLR:00,29.344583333333333,10.0,57.25,010,20.5,4.5
2023-09-16,72793724222,29.977083333333336,51.0,60.625,0.00,-RA:02 |RA |RA,-0.00625,4.125,68.0,29.97125,CLR:00,29.32708333333333,10.0,54.5,360,20.5,6.5
2023-09-17,72793724222,30.025769230769235,47.0,61.11538461538461,0.00,-RA:02 |RA |RA,0.01,3.875,62.34615384615385,30.017916666666668,CLR:00,29.375769230769222,10.0,53.84615384615385,150,20.666666666666668,6.1923076923076925
2023-09-18,72793724222,30.076538461538465,44.0,59.0,0.00,-RA:02 |RA |RA,-0.02125,2.375,60.23076923076923,30.079583333333336,CLR:00,29.426538461538467,10.0,51.65384615384615,350,20.666666666666668,7.0
2023-09-19,72793724222,30.039142857142853,43.0,56.91428571428571,0.00,-RA:02 |RA |RA,0.015,5.5,69.82857142857142,30.058333333333337,CLR:00,29.38914285714286,10.0,51.48571428571429,000,19.6,6.371428571428571
2023-09-20,72793724222,30.05594594594594,48.0,54.5945945945946,0.00,-RA:02 |RA |RA,-0.01625,3.625,78.35135135135135,30.07208333333333,CLR:00,29.405945945945952,10.0,50.810810810810814,VRB,16.0,6.138888888888889
2023-09-21,72793724222,30.100606060606054,47.0,55.93939393939394,0.00,FG:2 |FG |,0.01125,5.125,72.0,30.08458333333333,CLR:00,29.450606060606056,10.0,50.78787878787879,000,24.83333333333333,4.121212121212121
2023-09-22,72793724222,29.969166666666663,47.0,62.41666666666666,0.00,-RA:02 |RA |RA,0.015,5.75,59.75,29.96291666666667,CLR:00,29.31916666666667,10.0,54.29166666666666,000,24.83333333333333,3.208333333333333
2023-09-23,72793724222,29.956923076923083,51.0,58.65384615384615,0.00,-RA:02 |RA |RA,-0.01125,3.25,72.65384615384616,29.9475,CLR:00,29.30692307692308,10.0,53.76923076923077,170,24.83333333333333,11.038461538461538
2023-09-24,72793724222,29.911,50.0,57.1,0.00,-RA:02 |RA |RA,0.0225,6.75,79.0,29.89125,CLR:00,29.26099999999999,10.0,53.36666666666667,150,19.5,4.933333333333334
2023-09-25,72793724222,29.7983870967742,53.0,58.2258064516129,0.02,-RA:02 |RA |RA,-0.00875,2.75,85.03225806451613,29.790000000000003,BKN:07 80 OVC:08 90,29.148387096774197,10.0,55.67741935483871,150,22.166666666666668,11.96774193548387
2023-09-26,72793724222,29.95423076923077,50.0,55.96153846153846,0.00,-RA:02 |RA |RA,-0.0075,3.375,79.8076923076923,29.95,CLR:00,29.304230769230774,10.0,52.57692307692308,150,21.90909090909091,11.72
2023-09-27,72793724222,29.964680851063815,50.0,54.48936170212766,T,-RA:02 |RA |RA,-0.01375,3.75,84.7872340425532,29.94208333333334,OVC:08 31,29.31468085106384,10.0,51.91489361702128,100,18.0,5.872340425531915
2023-09-28,72793724222,30.0448717948718,50.0,53.97435897435897,0.00,-RA:02 |RA |RA,0.0087499999999999,5.875,84.2051282051282,30.037499999999994,BKN:07 6 BKN:07 32 OVC:08 43,29.394871794871783,10.0,51.333333333333336,000,21.5,6.871794871794871
2023-09-29,72793724222,29.960666666666672,44.0,50.06666666666667,0.00,BR:1 ||,0.0075,5.75,80.3,29.96166666666668,CLR:00,29.31066666666666,10.0,47.16666666666666,340,21.5,5.6
2023-09-30,72793724222,30.04425,46.0,52.475,0.00,BR:1 ||,-0.02,3.25,78.525,30.05333333333333,CLR:00,29.39425,10.0,49.1,360,19.75,4.575
2023-10-01,72793724222,30.1228125,46.0,53.25,0.00,BR:1 ||,0.0,4.25,76.53125,30.117500000000003,CLR:00,29.4703125,10.0,49.25,350,19.75,4.5625
2023-10-02,72793724222,29.98488372093023,53.0,55.18604651162791,0.00,-RA:02 BR:1 |RA |RA,0.0212499999999999,6.75,84.53488372093024,29.99666666666667,OVC:08 9,29.334883720930225,10.0,52.55813953488372,150,19.75,7.906976744186046
2023-10-03,72793724222,30.16975,50.0,56.25,0.00,BR:1 ||,-0.04,2.125,81.15,30.192916666666672,OVC:08 1,29.51375,10.0,53.025,340,20.5,5.897435897435898
2023-10-04,72793724222,30.35024390243903,53.0,57.36585365853659,0.00,BR:1 ||,-0.00875,1.875,86.29268292682927,30.349166666666665,OVC:08 3,29.690243902439025,10.0,54.8780487804878,000,17.0,3.1951219512195124
2023-10-05,72793724222,30.36884615384616,53.0,56.48076923076923,0.00,BR:1 ||,0.0074999999999999,3.75,88.21153846153847,30.34916666666666,OVC:08 1,29.70884615384616,10.0,54.44230769230769,350,17.0,5.173076923076923
2023-10-06,72793724222,30.198292682926827,52.0,57.5609756097561,0.00,FG:2 |FG |,0.03375,7.125,84.0,30.155833333333334,CLR:00,29.54121951219512,10.0,54.609756097560975,360,26.875,5.682926829268292
2023-10-07,72793724222,29.9225,52.0,67.41666666666667,0.00,-RA:02 |RA |RA,0.01625,5.125,58.125,29.91416666666667,CLR:00,29.2725,10.0,57.875,000,26.875,4.0
2023-10-08,72793724222,29.820000000000004,52.0,62.833333333333336,0.00,-RA:02 |RA |RA,0.025,6.125,72.63333333333334,29.7925,CLR:00,29.169999999999995,10.0,57.2,150,26.875,6.066666666666666
2023-10-09,72793724222,29.663846153846148,50.0,60.26923076923077,0.00,-RA:02 |RA |RA,0.00125,4.75,73.34615384615384,29.65875,CLR:00,29.015,10.0,55.46153846153846,160,26.875,12.26923076923077
2023-10-10,72793724222,29.51344827586207,49.0,54.793103448275865,0.00,-RA:02 |RA |RA,0.02,6.25,80.0,29.50583333333334,BKN:07 49 OVC:08 60,28.87275862068966,10.0,51.44827586206897,150,21.0,10.482758620689657
2023-10-11,72793724222,29.78078431372549,50.0,52.372549019607845,0.00,BR:1 ||,-0.04875,2.0,87.45098039215686,29.710833333333337,CLR:00,29.13313725490196,10.0,50.3921568627451,000,19.142857142857142,4.980392156862745
2023-10-12,72793724222,30.02811320754718,46.0,51.37735849056604,0.00,BR:1 ||,0.0012499999999999,4.0,86.09433962264151,30.01708333333333,CLR:00,29.37811320754717,10.0,49.18867924528302,000,20.5,3.056603773584906
2023-10-13,72793724222,29.839583333333334,42.0,59.91666666666666,0.00,-RA:02 |RA |RA,0.00375,4.75,60.04166666666666,29.83458333333333,CLR:00,29.18958333333333,10.0,51.91666666666666,150,20.5,8.0
2023-10-14,72793724222,30.0325,51.0,57.875,0.00,-RA:02 |RA |RA,-0.02625,1.75,78.54166666666667,30.030833333333334,CLR:00,29.382083333333338,10.0,54.083333333333336,150,19.5,8.25
2023-10-15,72793724222,30.08791666666666,49.0,60.625,0.00,-RA:02 |RA |RA,0.01875,5.375,68.95833333333333,30.084166666666665,CLR:00,29.4375,10.0,54.958333333333336,110,26.61111111111111,4.166666666666667
2023-10-16,72793724222,29.9402564102564,49.0,57.282051282051285,0.00,-RA:02 BR:1 |RA |RA,-0.015,3.875,82.1025641025641,29.92458333333334,BKN:07 14 OVC:08 21,29.29025641025641,10.0,54.282051282051285,180,26.61111111111111,11.512820512820513
2023-10-17,72793724222,30.17142857142857,49.0,54.285714285714285,0.00,-RA:02 |RA |RA,-0.00375,4.25,80.97142857142858,30.165416666666676,BKN:07 12,29.51657142857143,10.0,51.142857142857146,150,20.0,5.485714285714286
2023-10-18,72793724222,30.04625,43.0,62.16666666666666,0.00,-RA:02 BR:1 |RA |RA,0.01,4.875,59.708333333333336,30.04416666666667,CLR:00,29.39625,10.0,54.25,150,24.2,11.416666666666666
2023-10-19,72793724222,30.061860465116272,57.0,60.2093023255814,0.00,-RA:02 BR:1 |RA |RA,-0.00375,3.25,83.34883720930233,30.054583333333337,CLR:00,29.411860465116284,10.0,57.34883720930232,360,24.0,6.674418604651163
2023-10-20,72793724222,30.04942307692308,52.0,54.46153846153846,0.00,FG:2 |FG |,0.01125,4.625,89.28846153846153,30.03583333333334,VV:09 1,29.39942307692308,10.0,52.67307692307692,350,17.0,6.769230769230769
2023-10-21,72793724222,29.90432432432433,50.0,52.37837837837838,0.00,BR:1 ||,0.00875,5.375,91.29729729729728,29.904166666666665,VV:09 1,29.25432432432433,0.25,51.0,350,21.96153846153846,3.6216216216216215
2023-10-22,72793724222,29.91403846153846,50.0,51.40384615384615,0.00,FG:2 |FG |,-0.00875,3.75,90.90384615384616,29.922500000000003,VV:09 1,29.26403846153846,0.5,49.96153846153846,350,21.96153846153846,3.3846153846153846
2023-10-23,72793724222,30.003684210526316,48.0,50.76315789473684,0.00,-RA:02 |RA |RA,-0.0075,2.125,81.05263157894737,30.01208333333332,OVC:08 3,29.353684210526325,10.0,47.73684210526316,000,21.96153846153846,4.552631578947368
2023-10-24,72793724222,29.771304347826096,41.0,45.95652173913044,0.00,-RA:02 |RA |RA,0.05,6.25,81.93478260869566,29.82375,BKN:07 10 BKN:07 35 OVC:08 70,29.12217391304348,10.0,43.56521739130435,150,21.96153846153846,10.173913043478262
2023-10-25,72793724222,29.8846875,39.0,44.15625,0.00,-RA:02 |RA |RA,-0.05,2.0,77.9375,29.892083333333336,CLR:00,29.2346875,10.0,41.25,310,16.0,4.84375
2023-10-26,72793724222,30.224166666666665,32.0,42.66666666666666,0.00,-RA:02 |RA |RA,-0.02625,3.125,73.0,30.2325,CLR:00,29.565416666666664,10.0,38.958333333333336,000,16.0,3.375
2023-10-27,72793724222,30.390416666666667,26.0,40.833333333333336,0.00,-RA:02 |RA |RA,-0.02125,2.125,60.375,30.402083333333334,CLR:00,29.730416666666667,10.0,35.458333333333336,000,16.0,4.75
2023-10-28,72793724222,30.5125,25.0,40.25,0.00,-RA:02 |RA |RA,-0.00625,3.375,60.75,30.52625,CLR:00,29.852500000000003,10.0,35.041666666666664,010,26.933333333333334,4.958333333333333
2023-10-29,72793724222,30.439166666666665,31.0,41.875,0.00,-RA:02 |RA |RA,0.01625,5.75,68.79166666666667,30.451666666666668,CLR:00,29.77916666666667,10.0,37.66666666666666,350,26.933333333333334,3.1666666666666665
2023-10-30,72793724222,30.30333333333333,35.0,43.833333333333336,0.00,-RA:02 |RA |RA,0.02,7.0,74.04166666666667,30.313333333333333,CLR:00,29.64333333333333,10.0,40.083333333333336,010,26.933333333333334,4.083333333333333
2023-10-31,72793724222,30.16958333333333,33.0,45.5,0.00,-RA:02 |RA |RA,0.00875,4.75,66.75,30.176666666666662,CLR:00,29.514166666666664,10.0,40.75,000,26.933333333333334,1.3333333333333333
2023-11-01,72793724222,30.01275862068966,46.0,49.3448275862069,0.00,-RA:02 |RA |RA,0.03125,6.5,72.03448275862068,30.043333333333337,CLR:00,29.36275862068965,10.0,45.172413793103445,VRB,26.933333333333334,5.379310344827586
2023-11-02,72793724222,29.8278431372549,50.0,55.11764705882353,0.00,-RA:02 BR:1 |RA |RA,-0.02375,3.625,87.66666666666667,29.88125,OVC:08 3,29.177843137254904,10.0,53.03921568627451,150,26.933333333333334,13.96078431372549
2023-11-03,72793724222,30.06611111111111,47.0,53.388888888888886,0.00,-RA:02 |RA |RA,0.03375,5.0,78.69444444444444,30.048333333333336,CLR:00,29.415000000000003,10.0,49.80555555555556,150,22.0,6.228571428571429
2023-11-04,72793724222,29.74848484848485,49.0,57.51515151515152,0.00,-RA:02 |RA |RA,-0.0012499999999999,4.5,83.0909090909091,29.75,CLR:00,29.09848484848485,10.0,54.63636363636363,180,29.653846153846157,16.90909090909091
2023-11-05,72793724222,29.7832,48.0,53.32,0.00,-RA:02 |RA |RA,0.02,4.625,78.36,29.77875,CLR:00,29.1336,10.0,49.64,150,22.25,9.24
2023-11-06,72793724222,29.594444444444456,46.0,50.51111111111111,T,-RA:02 |RA |RA,0.00375,4.0,85.75555555555556,29.58125,BKN:07 7 BKN:07 47,28.94933333333333,10.0,48.28888888888889,150,22.875,9.2
2023-11-07,72793724222,29.98625,47.0,50.1,0.00,-RA:02 |RA |RA,-0.08,2.25,79.1,30.080416666666668,OVC:08 41,29.334000000000003,10.0,46.975,010,18.33333333333333,5.325
2023-11-08,72793724222,30.39653846153846,40.0,46.96153846153846,0.00,-RA:02 |RA |RA,0.0024999999999999,3.75,77.88461538461539,30.39875,CLR:00,29.736538461538466,10.0,43.80769230769231,000,18.33333333333333,5.115384615384615
2023-11-09,72793724222,30.07448275862069,36.0,45.82758620689656,0.00,-RA:02 |RA |RA,0.0325,6.5,76.41379310344827,30.092083333333324,CLR:00,29.422758620689653,10.0,42.58620689655172,150,18.33333333333333,8.620689655172415
2023-11-10,72793724222,30.058947368421062,42.0,47.578947368421055,0.00,-RA:02 |RA |RA,0.015,3.75,79.42105263157895,30.05625000000001,BKN:07 25 OVC:08 38,29.408947368421053,10.0,44.73684210526316,160,29.416666666666668,11.789473684210526
2023-11-11,72793724222,29.8605,45.0,49.5,0.00,-RA:02 |RA |RA,-0.01625,2.75,81.1,29.90041666666667,CLR:00,29.210500000000003,10.0,46.925,200,31.869565217391305,15.575
2023-11-12,72793724222,29.89642857142857,38.0,48.392857142857146,0.00,-RA:02 |RA |RA,0.0425,5.375,77.17857142857143,29.87958333333333,CLR:00,29.246428571428574,10.0,45.17857142857143,150,26.666666666666668,7.321428571428571
2023-11-13,72793724222,30.016944444444448,42.0,46.333333333333336,0.00,-RA:02 |RA |RA,-0.05,2.375,82.91666666666667,30.055833333333336,CLR:00,29.366666666666667,10.0,44.083333333333336,100,23.25,5.722222222222222
2023-11-14,72793724222,30.0584,34.0,39.48,0.00,BC:3 FG:2 |FG |,0.02,6.5,81.56,30.06625,CLR:00,29.408,10.0,37.16,000,23.25,2.68
2023-11-15,72793724222,29.986551724137925,37.0,39.10344827586207,0.00,BR:1 ||,-0.00625,4.25,83.48275862068965,29.992916666666662,CLR:00,29.336551724137927,10.0,37.10344827586207,000,23.25,3.103448275862069
2023-11-16,72793724222,30.104736842105265,33.0,37.86842105263158,0.00,BR:1 ||,-0.01,3.625,83.10526315789474,30.125416666666663,CLR:00,29.45473684210527,10.0,35.73684210526316,360,23.25,4.815789473684211
2023-11-17,72793724222,30.021199999999997,32.0,40.6,0.00,-RA:02 |RA |RA,0.02625,7.0,73.04,30.03,CLR:00,29.3712,10.0,36.88,000,23.25,2.04
2023-11-18,72793724222,29.704814814814814,44.0,47.37037037037037,0.00,-RA:02 |RA |RA,0.03375,6.5,69.14814814814815,29.71625,CLR:00,29.056666666666665,10.0,42.66666666666666,000,23.25,7.037037037037037
2023-11-19,72793724222,30.15805555555556,41.0,45.41666666666666,0.00,-RA:02 |RA |RA,-0.1075,1.375,84.19444444444444,30.252499999999998,SCT:04 7 BKN:07 28 OVC:08 40,29.503611111111116,10.0,43.388888888888886,000,18.0,4.638888888888889
2023-11-20,72793724222,30.445000000000004,34.0,43.583333333333336,0.00,-RA:02 |RA |RA,0.02375,6.125,70.33333333333333,30.455,CLR:00,29.785,10.0,39.458333333333336,110,18.0,4.583333333333333
2023-11-21,72793724222,30.232,44.0,49.36666666666667,0.00,-RA:02 |RA |RA,0.00875,5.125,62.6,30.227916666666665,CLR:00,29.572000000000003,10.0,43.6,160,18.0,9.233333333333333
2023-11-22,72793724222,30.359607843137265,44.0,45.94117647058823,0.00,BR:1 ||,-0.01875,3.0,85.6078431372549,30.3775,OVC:08 1,29.69960784313725,10.0,44.21568627450981,340,17.5,6.12
2023-11-23,72793724222,30.409487179487197,37.0,42.41025641025641,0.00,BR:1 ||,-0.00125,3.125,80.61538461538461,30.41583333333332,CLR:00,29.74948717948718,10.0,39.84615384615385,350,17.5,7.17948717948718
2023-11-24,72793724222,30.38,30.0,37.68,0.00,BR:1 ||,0.00625,4.5,75.12,30.39333333333333,CLR:00,29.72,10.0,34.64,000,17.666666666666668,2.84
2023-11-25,72793724222,30.35111111111112,34.0,37.25925925925926,0.00,BR:1 ||,0.0024999999999999,3.25,80.11111111111111,30.37,CLR:00,29.691111111111105,10.0,34.851851851851855,000,17.666666666666668,2.4444444444444446
2023-11-26,72793724222,30.2590625,30.0,37.3125,0.00,BC:3 FG:2 |FG |,0.015,5.125,82.90625,30.260416666666668,CLR:00,29.5990625,10.0,35.1875,000,17.666666666666668,2.90625
2023-11-27,72793724222,30.199166666666667,28.0,39.66666666666666,0.00,-RA:02 |RA |RA,0.0024999999999999,4.25,70.5,30.211250000000003,CLR:00,29.539166666666663,10.0,35.833333333333336,000,17.666666666666668,2.5416666666666665
2023-11-28,72793724222,30.175,32.0,37.75,0.00,-RA:02 |RA |RA,0.01,5.75,70.45833333333333,30.187916666666663,CLR:00,29.51708333333333,10.0,34.25,000,17.666666666666668,2.0
2023-11-29,72793724222,30.09625,31.0,35.916666666666664,0.00,-RA:02 |RA |RA,0.01125,5.125,78.91666666666667,30.11083333333333,CLR:00,29.445833333333336,10.0,33.5,000,17.666666666666668,1.5
2023-11-30,72793724222,29.839666666666652,35.0,39.766666666666666,0.00,-RA:02 |RA |RA,0.03,6.625,75.06666666666666,29.86166666666666,OVC:08 3,29.18966666666666,10.0,36.7,150,17.666666666666668,6.066666666666666
2023-12-01,72793724222,29.6975,41.0,42.23214285714285,0.01,-RA:02 |RA |RA,0.00375,5.375,85.05357142857143,29.711250000000003,OVC:08 8,29.049642857142857,10.0,40.30357142857143,150,24.142857142857142,10.875
2023-12-02,72793724222,29.679574468085097,39.0,44.57446808510638,0.00,-RA:02 |RA |RA,-0.0212499999999999,3.625,82.55319148936171,29.722916666666663,BKN:07 19 BKN:07 75,29.0336170212766,10.0,42.297872340425535,160,30.46153846153846,10.11111111111111
2023-12-03,72793724222,29.867804878048783,43.0,46.26829268292683,0.00,-RA:02 |RA |RA,-0.015,4.125,83.48780487804878,29.866666666666664,BKN:07 27 OVC:08 34,29.21780487804879,10.0,44.14634146341464,110,23.88888888888889,7.463414634146342
2023-12-04,72793724222,29.9191304347826,54.0,50.80434782608695,0.01,-RA:02 BR:1 |RA |RA,0.0175,5.875,87.17391304347827,29.942083333333333,CLR:00,29.269130434782618,10.0,48.76086956521739,110,24.36842105263158,11.22222222222222
2023-12-05,72793724222,29.907719298245613,47.0,53.280701754385966,0.01,-RA:02 BR:1 |RA |RA,-0.0085714285714285,2.571428571428572,90.42105263157896,29.91916666666667,BKN:07 6 OVC:08 14,29.25771929824561,10.0,51.73684210526316,180,29.63157894736842,10.175438596491228
2023-12-06,72793724222,29.78333333333333,46.0,47.5,T,BR:1 ||,0.0275,6.0,92.06666666666666,29.7825,VV:09 1,29.13333333333333,2.0,46.56666666666667,000,23.666666666666668,2.9166666666666665
2023-12-07,72793724222,29.84264150943396,41.0,43.24528301886792,T,-RA:02 BR:1 |RA |RA,-0.0375,2.125,87.62264150943396,29.87833333333334,BKN:07 4 OVC:08 16,29.19264150943397,10.0,41.735849056603776,170,23.666666666666668,8.98076923076923
2023-12-08,72793724222,30.307105263157904,37.0,40.1578947368421,0.00,-RA:02 BR:1 |RA |RA,-0.0475,2.25,86.65789473684211,30.33708333333334,CLR:00,29.648684210526312,10.0,38.60526315789474,110,23.307692307692307,4.552631578947368
2023-12-09,72793724222,30.161282051282043,37.0,39.38461538461539,T,-RA:02 |RA |RA,0.045,6.625,85.71794871794872,30.20833333333334,CLR:00,29.5074358974359,10.0,37.69230769230769,150,23.307692307692307,11.512820512820513
2023-12-10,72793724222,30.087358490566043,45.0,47.83018867924528,0.00,BR:1 ||,-0.0124999999999999,4.0,90.79245283018868,30.089583333333334,OVC:08 3,29.43641509433962,10.0,46.64150943396226,000,22.133333333333333,8.264150943396226
2023-12-11,72793724222,30.210350877192983,42.0,44.45614035087719,0.00,FG:2 |FG |,-0.01,2.375,91.96491228070175,30.22,VV:09 1,29.55175438596491,0.25,43.47368421052632,350,16.0,5.087719298245614
2023-12-12,72793724222,30.218867924528308,40.0,41.698113207547166,0.00,BR:1 ||,0.00875,6.75,85.56603773584905,30.20708333333333,CLR:00,29.559019607843137,10.0,39.72549019607843,000,20.33333333333333,1.962264150943396
2023-12-13,72793724222,30.051666666666662,30.0,46.04166666666666,0.00,-RA:02 |RA |RA,0.0157142857142857,5.714285714285714,56.708333333333336,30.057083333333328,CLR:00,29.40166666666666,10.0,39.625,150,20.33333333333333,8.227272727272727
2023-12-14,72793724222,30.17787878787879,38.0,44.75757575757576,0.00,-RA:02 |RA |RA,-0.0225,2.625,80.18181818181819,30.180416666666662,BKN:07 1 OVC:08 10,29.520909090909093,10.0,42.21212121212121,110,18.0,4.848484848484849
2023-12-15,72793724222,30.205,37.0,47.75,0.00,BR:1 ||,0.01,4.875,65.25,30.21083333333333,CLR:00,29.54583333333333,10.0,42.54166666666666,150,18.0,4.75
2023-12-16,72793724222,30.164583333333336,32.0,41.125,0.00,BR:1 ||,-0.0075,3.625,73.83333333333333,30.17375,CLR:00,29.51,10.0,37.79166666666666,000,18.0,2.375
2023-12-17,72793724222,30.079787234042563,41.0,40.191489361702125,0.00,BR:1 ||,0.0287499999999999,6.625,89.93617021276596,30.10166666666667,CLR:00,29.42391304347825,10.0,39.17391304347826,000,18.0,3.25531914893617
2023-12-18,72793724222,29.749,41.0,44.65,0.00,BR:1 ||,0.04375,7.0,82.95,29.70375,VV:09 1,29.101,10.0,42.275,000,18.0,3.625
2023-12-19,72793724222,29.61162162162162,46.0,49.48648648648648,0.00,-RA:02 BR:1 |RA |RA,-0.0225,3.5,80.91891891891892,29.6075,CLR:00,28.96648648648649,10.0,46.51351351351352,VRB,20.5,8.054054054054054
2023-12-20,72793724222,29.948222222222224,42.0,44.95555555555556,0.00,BC:3 FG:2 |FG |,-0.0287499999999999,1.125,90.06666666666666,29.92333333333333,CLR:00,29.29727272727272,10.0,43.75,000,26.0,2.333333333333333
2023-12-21,72793724222,30.01287878787879,43.0,45.5,0.00,BC:3 FG:2 |FG |,0.01,5.0,90.72727272727272,30.004166666666663,OVC:08 1,29.36276923076923,10.0,44.36923076923077,160,26.0,6.196969696969697
2023-12-22,72793724222,29.995869565217397,37.0,42.26086956521739,0.00,-RA:02 |RA |RA,-0.03125,3.5,86.52173913043478,30.02208333333333,CLR:00,29.34232558139535,10.0,40.65116279069768,160,24.75,8.065217391304348
2023-12-23,72793724222,30.304571428571432,34.0,38.51428571428571,0.00,-RA:02 |RA |RA,-0.0037499999999999,3.875,84.62857142857143,30.300416666666667,CLR:00,29.644571428571428,10.0,36.62857142857143,000,21.5,3.4571428571428573
2023-12-24,72793724222,30.12875,30.0,41.0,0.00,-RA:02 |RA |RA,0.00375,3.5,58.91666666666666,30.139166666666668,CLR:00,29.475416666666664,10.0,35.708333333333336,110,21.5,7.375
2023-12-25,72793724222,30.017200000000003,41.0,44.12,0.00,-RA:02 |RA |RA,0.03375,6.125,72.76,30.02375,BKN:07 100 OVC:08 120,29.3672,10.0,40.32,140,22.05555555555556,10.92
2023-12-26,72793724222,30.05742857142857,43.0,47.42857142857143,0.00,-RA:02 |RA |RA,-0.0024999999999999,3.875,77.68571428571428,30.06125,CLR:00,29.40484848484849,10.0,44.24242424242424,150,23.6,11.470588235294118
2023-12-27,72793724222,29.81083333333333,39.0,50.79166666666666,0.00,-RA:02 |RA |RA,0.005,3.875,62.54166666666666,29.812083333333334,CLR:00,29.160833333333333,10.0,44.833333333333336,110,23.0,9.304347826086955
